# MODEL ATMOSPHERE NO.  6
#
#
#      Z         P        T     REL H    H2O                          AEROSOL
#     (KM)      (MB)     (K)     (%)  (GM / M3)  TYPE                 PROFILE
#                              [Before scaling]
#     2.250   770.655  273.53   52.18 2.596E+00 USER RAIN NO CLOUD  USER RAIN NO CLOUD  
#
#TOTAL COLUMN ABSORBER AMOUNTS FOR THE LINE-OF-SIGHT PATH:
#
#                 HNO3      O3 UV      CNTMSLF1    CNTMSLF2    CNTMFRN     N2 CONT     MOL SCAT
#               (ATM CM)   (ATM CM)   (MOL CM-2)  (MOL CM-2)  (MOL CM-2)             (550 NM EXT)
#            3.5216E-04  3.3824E-01  3.2010E+19  2.5522E+19  1.1881E+22  2.3466E+00  7.4361E-02
#
#
#                AER 1       AER 2       AER 3       AER 4      CIRRUS     WAT DROP    ICE PART   MEAN AER RH
#                                                                         (KM GM/M3)  (KM GM/M3)    (PRCNT)
#              0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000        0.00
#
#
#
#                H2O         O3          CO2         CO          CH4         N2O
#             (                                   ATM CM                                   )
#            6.3607E+02  3.3824E-01  2.2091E+02  6.1598E-02  1.0013E+00  1.8590E-01
#
#
#
#                O2          NH3         NO          NO2         SO2
#               (                      ATM CM                      )
#            1.2825E+05  8.3811E-05  2.5812E-04  2.0012E-04  5.9650E-05
#
#
#               CFC11       CFC12       CFC13       CFC14       CFC22      CFC113      CFC114
#             (                                    ATM CM                                    )
#            7.9177E-05  1.3973E-04  6.1363E-13  6.1363E-13  3.5415E-05  1.0965E-05  7.1047E-06
#
#
#              CFC115      CLONO2        HNO4      CHCL2F        CCL4        N2O5
#             (                                    ATM CM                                    )
#            6.1363E-13  3.8629E-05  4.1787E-05  6.1363E-13  7.2964E-05  2.7589E-06
#
#  wv(nm)     COMB_TR       H2O        O3    H2O_CT  MOL_SCAT   AER+CLD        O2 
   582.920   0.90510   0.99960   0.96030   1.00000   0.94300   1.00000   1.00000 
   582.751   0.90530   1.00000   0.96020   1.00000   0.94300   1.00000   1.00000 
   582.581   0.90510   0.99990   0.96020   1.00000   0.94290   1.00000   1.00000 
   582.411   0.90480   0.99970   0.96010   1.00000   0.94280   1.00000   1.00000 
   582.242   0.90490   0.99990   0.96000   1.00000   0.94280   1.00000   1.00000 
   582.072   0.90480   0.99990   0.96000   1.00000   0.94270   1.00000   1.00000 
   581.903   0.90460   0.99990   0.95990   1.00000   0.94260   1.00000   1.00000 
   581.734   0.90450   0.99990   0.95990   1.00000   0.94260   1.00000   1.00000 
   581.564   0.90430   0.99980   0.95980   1.00000   0.94250   1.00000   1.00000 
   581.395   0.90430   1.00000   0.95980   1.00000   0.94240   1.00000   1.00000 
   581.226   0.90420   1.00000   0.95970   1.00000   0.94240   1.00000   1.00000 
   581.058   0.90410   1.00000   0.95960   1.00000   0.94230   1.00000   1.00000 
   580.889   0.90390   0.99990   0.95960   1.00000   0.94220   1.00000   1.00000 
   580.720   0.90350   0.99960   0.95950   1.00000   0.94220   1.00000   1.00000 
   580.552   0.90360   0.99990   0.95940   1.00000   0.94210   1.00000   1.00000 
   580.383   0.90350   0.99990   0.95940   1.00000   0.94200   1.00000   1.00000 
   580.215   0.90330   0.99990   0.95930   1.00000   0.94200   1.00000   1.00000 
   580.046   0.90310   0.99990   0.95920   1.00000   0.94190   1.00000   1.00000 
   579.878   0.90290   0.99980   0.95920   1.00000   0.94180   1.00000   1.00000 
   579.710   0.90290   0.99990   0.95910   1.00000   0.94180   1.00000   1.00000 
   579.542   0.90260   0.99970   0.95900   1.00000   0.94170   1.00000   1.00000 
   579.374   0.90260   0.99980   0.95900   1.00000   0.94160   1.00000   1.00000 
   579.206   0.90250   0.99990   0.95890   1.00000   0.94160   1.00000   1.00000 
   579.039   0.90230   0.99980   0.95880   1.00000   0.94150   1.00000   1.00000 
   578.871   0.90210   0.99980   0.95880   1.00000   0.94140   1.00000   1.00000 
   578.704   0.90200   0.99980   0.95870   1.00000   0.94140   1.00000   1.00000 
   578.536   0.90200   0.99980   0.95870   1.00000   0.94130   1.00000   1.00000 
   578.369   0.90160   0.99950   0.95860   1.00000   0.94120   1.00000   1.00000 
   578.202   0.90180   0.99980   0.95850   1.00000   0.94120   1.00000   1.00000 
   578.035   0.90170   0.99980   0.95850   1.00000   0.94110   1.00000   1.00000 
   577.868   0.90150   0.99980   0.95840   1.00000   0.94100   1.00000   1.00000 
   577.701   0.90110   0.99950   0.95830   1.00000   0.94100   1.00000   1.00000 
   577.534   0.90070   0.99920   0.95830   1.00000   0.94090   1.00000   1.00000 
   577.367   0.90020   0.99870   0.95820   1.00000   0.94080   1.00000   1.00000 
   577.201   0.90090   0.99960   0.95810   1.00000   0.94080   1.00000   1.00000 
   577.034   0.90060   0.99940   0.95810   1.00000   0.94070   1.00000   1.00000 
   576.868   0.90030   0.99920   0.95800   1.00000   0.94060   1.00000   1.00000 
   576.701   0.90090   0.99990   0.95800   1.00000   0.94060   1.00000   1.00000 
   576.535   0.89990   0.99900   0.95790   1.00000   0.94050   1.00000   1.00000 
   576.369   0.89980   0.99900   0.95790   1.00000   0.94040   1.00000   1.00000 
   576.203   0.90020   0.99960   0.95780   1.00000   0.94030   1.00000   1.00000 
   576.037   0.89960   0.99900   0.95780   1.00000   0.94030   1.00000   1.00000 
   575.871   0.90000   0.99960   0.95780   1.00000   0.94020   1.00000   1.00000 
   575.705   0.89970   0.99940   0.95770   1.00000   0.94010   1.00000   1.00000 
   575.540   0.89890   0.99860   0.95770   1.00000   0.94010   1.00000   1.00000 
   575.374   0.89890   0.99870   0.95770   1.00000   0.94000   1.00000   1.00000 
   575.209   0.89960   0.99970   0.95760   1.00000   0.93990   1.00000   1.00000 
   575.043   0.89970   0.99990   0.95760   1.00000   0.93990   1.00000   1.00000 
   574.878   0.89880   0.99900   0.95760   1.00000   0.93980   1.00000   1.00000 
   574.713   0.89650   0.99650   0.95760   1.00000   0.93970   1.00000   1.00000 
   574.548   0.89900   0.99940   0.95760   1.00000   0.93970   1.00000   1.00000 
   574.383   0.89800   0.99830   0.95760   1.00000   0.93960   1.00000   1.00000 
   574.218   0.89920   0.99980   0.95760   1.00000   0.93950   1.00000   1.00000 
   574.053   0.89880   0.99930   0.95760   1.00000   0.93950   1.00000   1.00000 
   573.888   0.89700   0.99750   0.95760   1.00000   0.93940   1.00000   1.00000 
   573.723   0.89840   0.99910   0.95760   1.00000   0.93930   1.00000   1.00000 
   573.559   0.89880   0.99970   0.95760   1.00000   0.93930   1.00000   1.00000 
   573.394   0.89830   0.99910   0.95760   1.00000   0.93920   1.00000   1.00000 
   573.230   0.89870   0.99970   0.95760   1.00000   0.93910   1.00000   1.00000 
   573.066   0.89590   0.99660   0.95760   1.00000   0.93900   1.00000   1.00000 
   572.902   0.89730   0.99820   0.95770   1.00000   0.93900   1.00000   1.00000 
   572.738   0.89870   0.99980   0.95770   1.00000   0.93890   1.00000   1.00000 
   572.574   0.89780   0.99890   0.95780   1.00000   0.93880   1.00000   1.00000 
   572.410   0.89700   0.99800   0.95780   1.00000   0.93880   1.00000   1.00000 
   572.246   0.89770   0.99890   0.95780   1.00000   0.93870   1.00000   1.00000 
   572.082   0.89590   0.99700   0.95790   1.00000   0.93860   1.00000   1.00000 
   571.919   0.89680   0.99800   0.95790   1.00000   0.93860   1.00000   1.00000 
   571.755   0.89850   0.99980   0.95800   1.00000   0.93850   1.00000   1.00000 
   571.592   0.89770   0.99900   0.95800   1.00000   0.93840   1.00000   1.00000 
   571.429   0.89850   0.99980   0.95810   1.00000   0.93840   1.00000   1.00000 
   571.265   0.89750   0.99870   0.95820   1.00000   0.93830   1.00000   1.00000 
   571.102   0.89850   0.99990   0.95820   1.00000   0.93820   1.00000   1.00000 
   570.939   0.89830   0.99970   0.95830   1.00000   0.93810   1.00000   1.00000 
   570.776   0.89790   0.99930   0.95840   1.00000   0.93810   1.00000   1.00000 
   570.613   0.89800   0.99940   0.95850   1.00000   0.93800   1.00000   1.00000 
   570.451   0.89790   0.99930   0.95850   1.00000   0.93790   1.00000   1.00000 
   570.288   0.89650   0.99760   0.95860   1.00000   0.93790   1.00000   1.00000 
   570.125   0.89640   0.99750   0.95870   1.00000   0.93780   1.00000   1.00000 
   569.963   0.89550   0.99660   0.95870   1.00000   0.93770   1.00000   1.00000 
   569.801   0.89730   0.99850   0.95880   1.00000   0.93770   1.00000   1.00000 
   569.638   0.89820   0.99950   0.95890   1.00000   0.93760   1.00000   1.00000 
   569.476   0.89490   0.99570   0.95900   1.00000   0.93750   1.00000   1.00000 
   569.314   0.89860   0.99980   0.95900   1.00000   0.93740   1.00000   1.00000 
   569.152   0.89480   0.99560   0.95910   1.00000   0.93740   1.00000   1.00000 
   568.990   0.89750   0.99870   0.95920   1.00000   0.93730   1.00000   1.00000 
   568.828   0.89590   0.99690   0.95930   1.00000   0.93720   1.00000   1.00000 
   568.666   0.89710   0.99810   0.95940   1.00000   0.93720   1.00000   1.00000 
   568.505   0.89650   0.99750   0.95950   1.00000   0.93710   1.00000   1.00000 
   568.343   0.89740   0.99860   0.95950   1.00000   0.93700   1.00000   1.00000 
   568.182   0.89780   0.99900   0.95960   1.00000   0.93700   1.00000   1.00000 
   568.020   0.89870   0.99990   0.95970   1.00000   0.93690   1.00000   1.00000 
   567.859   0.89830   0.99940   0.95980   1.00000   0.93680   1.00000   1.00000 
   567.698   0.89850   0.99970   0.95990   1.00000   0.93670   1.00000   1.00000 
   567.537   0.89820   0.99930   0.95990   1.00000   0.93670   1.00000   1.00000 
   567.376   0.89870   0.99980   0.96000   1.00000   0.93660   1.00000   1.00000 
   567.215   0.89880   0.99980   0.96010   1.00000   0.93650   1.00000   1.00000 
   567.054   0.89890   0.99990   0.96020   1.00000   0.93650   1.00000   1.00000 
   566.893   0.89870   0.99980   0.96030   1.00000   0.93640   1.00000   1.00000 
   566.733   0.89870   0.99970   0.96030   1.00000   0.93630   1.00000   1.00000 
   566.572   0.89890   1.00000   0.96040   1.00000   0.93620   1.00000   1.00000 
   566.412   0.89880   0.99980   0.96050   1.00000   0.93620   1.00000   1.00000 
   566.251   0.89890   0.99990   0.96060   1.00000   0.93610   1.00000   1.00000 
   566.091   0.89890   1.00000   0.96060   1.00000   0.93600   1.00000   1.00000 
   565.931   0.89890   1.00000   0.96070   1.00000   0.93600   1.00000   1.00000 
   565.771   0.89890   1.00000   0.96080   1.00000   0.93590   1.00000   1.00000 
   565.611   0.89880   0.99990   0.96090   1.00000   0.93580   1.00000   1.00000 
   565.451   0.89880   1.00000   0.96100   1.00000   0.93570   1.00000   1.00000 
   565.291   0.89880   0.99990   0.96110   1.00000   0.93570   1.00000   1.00000 
   565.131   0.89880   0.99990   0.96120   1.00000   0.93560   1.00000   1.00000 
   564.972   0.89880   1.00000   0.96130   1.00000   0.93550   1.00000   1.00000 
   564.812   0.89880   1.00000   0.96140   1.00000   0.93550   1.00000   1.00000 
   564.653   0.89880   1.00000   0.96150   1.00000   0.93540   1.00000   1.00000 
   564.493   0.89880   1.00000   0.96160   1.00000   0.93530   1.00000   1.00000 
   564.334   0.89880   1.00000   0.96170   1.00000   0.93520   1.00000   1.00000 
   564.175   0.89890   1.00000   0.96170   1.00000   0.93520   1.00000   1.00000 
   564.016   0.89890   0.99990   0.96180   1.00000   0.93510   1.00000   1.00000 
   563.857   0.89900   1.00000   0.96190   1.00000   0.93500   1.00000   1.00000 
   563.698   0.89890   1.00000   0.96210   1.00000   0.93500   1.00000   1.00000 
   563.539   0.89900   1.00000   0.96220   1.00000   0.93490   1.00000   1.00000 
   563.380   0.89900   0.99990   0.96230   1.00000   0.93480   1.00000   1.00000 
   563.222   0.89920   1.00000   0.96240   1.00000   0.93470   1.00000   1.00000 
   563.063   0.89920   1.00000   0.96250   1.00000   0.93470   1.00000   1.00000 
   562.905   0.89920   0.99990   0.96260   1.00000   0.93460   1.00000   1.00000 
   562.746   0.89930   1.00000   0.96280   1.00000   0.93450   1.00000   1.00000 
   562.588   0.89940   1.00000   0.96290   1.00000   0.93440   1.00000   1.00000 
   562.430   0.89950   1.00000   0.96300   1.00000   0.93440   1.00000   1.00000 
   562.272   0.89950   1.00000   0.96310   1.00000   0.93430   1.00000   1.00000 
   562.114   0.89960   1.00000   0.96330   1.00000   0.93420   1.00000   1.00000 
   561.956   0.89960   1.00000   0.96340   1.00000   0.93420   1.00000   1.00000 
   561.798   0.89970   1.00000   0.96350   1.00000   0.93410   1.00000   1.00000 
   561.640   0.89970   1.00000   0.96360   1.00000   0.93400   1.00000   1.00000 
   561.482   0.89980   1.00000   0.96380   1.00000   0.93390   1.00000   1.00000 
   561.325   0.89990   1.00000   0.96390   1.00000   0.93390   1.00000   1.00000 
   561.167   0.89990   1.00000   0.96400   1.00000   0.93380   1.00000   1.00000 
   561.010   0.90000   1.00000   0.96420   1.00000   0.93370   1.00000   1.00000 
   560.852   0.90010   1.00000   0.96430   1.00000   0.93360   1.00000   1.00000 
   560.695   0.90010   1.00000   0.96440   1.00000   0.93360   1.00000   1.00000 
   560.538   0.90020   1.00000   0.96460   1.00000   0.93350   1.00000   1.00000 
   560.381   0.90020   1.00000   0.96470   1.00000   0.93340   1.00000   1.00000 
   560.224   0.90030   1.00000   0.96480   1.00000   0.93330   1.00000   1.00000 
   560.067   0.90040   1.00000   0.96500   1.00000   0.93330   1.00000   1.00000 
   559.910   0.90040   1.00000   0.96510   1.00000   0.93320   1.00000   1.00000 
   559.754   0.90050   1.00000   0.96530   1.00000   0.93310   1.00000   1.00000 
   559.597   0.90050   1.00000   0.96540   1.00000   0.93310   1.00000   1.00000 
   559.441   0.90060   1.00000   0.96550   1.00000   0.93300   1.00000   1.00000 
   559.284   0.90060   1.00000   0.96560   1.00000   0.93290   1.00000   1.00000 
   559.128   0.90070   1.00000   0.96580   1.00000   0.93280   1.00000   1.00000 
   558.971   0.90070   1.00000   0.96590   1.00000   0.93280   1.00000   1.00000 
   558.815   0.90070   1.00000   0.96600   1.00000   0.93270   1.00000   1.00000 
   558.659   0.90080   1.00000   0.96610   1.00000   0.93260   1.00000   1.00000 
   558.503   0.90080   1.00000   0.96630   1.00000   0.93250   1.00000   1.00000 
   558.347   0.90090   1.00000   0.96640   1.00000   0.93250   1.00000   1.00000 
   558.191   0.90090   1.00000   0.96650   1.00000   0.93240   1.00000   1.00000 
   558.036   0.90090   1.00000   0.96670   1.00000   0.93230   1.00000   1.00000 
   557.880   0.90100   1.00000   0.96680   1.00000   0.93220   1.00000   1.00000 
   557.724   0.90100   1.00000   0.96690   1.00000   0.93220   1.00000   1.00000 
   557.569   0.90110   1.00000   0.96700   1.00000   0.93210   1.00000   1.00000 
   557.414   0.90110   1.00000   0.96710   1.00000   0.93200   1.00000   1.00000 
   557.258   0.90110   1.00000   0.96720   1.00000   0.93190   1.00000   1.00000 
   557.103   0.90120   1.00000   0.96730   1.00000   0.93190   1.00000   1.00000 
   556.948   0.90120   1.00000   0.96740   1.00000   0.93180   1.00000   1.00000 
   556.793   0.90120   1.00000   0.96760   1.00000   0.93170   1.00000   1.00000 
   556.638   0.90120   1.00000   0.96770   1.00000   0.93160   1.00000   1.00000 
   556.483   0.90120   1.00000   0.96780   1.00000   0.93160   1.00000   1.00000 
   556.328   0.90130   1.00000   0.96780   1.00000   0.93150   1.00000   1.00000 
   556.174   0.90130   1.00000   0.96790   1.00000   0.93140   1.00000   1.00000 
   556.019   0.90130   1.00000   0.96800   1.00000   0.93130   1.00000   1.00000 
   555.864   0.90130   1.00000   0.96810   1.00000   0.93130   1.00000   1.00000 
   555.710   0.90130   1.00000   0.96820   1.00000   0.93120   1.00000   1.00000 
   555.556   0.90130   1.00000   0.96830   1.00000   0.93110   1.00000   1.00000 
   555.401   0.90130   1.00000   0.96840   1.00000   0.93100   1.00000   1.00000 
   555.247   0.90130   1.00000   0.96850   1.00000   0.93100   1.00000   1.00000 
   555.093   0.90130   1.00000   0.96860   1.00000   0.93090   1.00000   1.00000 
   554.939   0.90130   1.00000   0.96860   1.00000   0.93080   1.00000   1.00000 
   554.785   0.90130   1.00000   0.96870   1.00000   0.93070   1.00000   1.00000 
   554.631   0.90130   1.00000   0.96880   1.00000   0.93070   1.00000   1.00000 
   554.477   0.90120   1.00000   0.96890   1.00000   0.93060   1.00000   1.00000 
   554.324   0.90120   1.00000   0.96890   1.00000   0.93050   1.00000   1.00000 
   554.170   0.90120   1.00000   0.96900   1.00000   0.93040   1.00000   1.00000 
   554.017   0.90120   1.00000   0.96910   1.00000   0.93040   1.00000   1.00000 
   553.863   0.90110   1.00000   0.96910   1.00000   0.93030   1.00000   1.00000 
   553.710   0.90110   1.00000   0.96920   1.00000   0.93020   1.00000   1.00000 
   553.557   0.90110   1.00000   0.96930   1.00000   0.93010   1.00000   1.00000 
   553.403   0.90100   1.00000   0.96930   1.00000   0.93010   1.00000   1.00000 
   553.250   0.90100   1.00000   0.96940   1.00000   0.93000   1.00000   1.00000 
   553.097   0.90090   1.00000   0.96940   1.00000   0.92990   1.00000   1.00000 
   552.944   0.90090   1.00000   0.96950   1.00000   0.92980   1.00000   1.00000 
   552.792   0.90100   1.00000   0.96960   1.00000   0.92970   1.00000   1.00000 
   552.639   0.90090   0.99990   0.96960   1.00000   0.92970   1.00000   1.00000 
   552.486   0.90090   0.99990   0.96970   1.00000   0.92960   1.00000   1.00000 
   552.334   0.90080   0.99990   0.96970   1.00000   0.92950   1.00000   1.00000 
   552.181   0.90090   1.00000   0.96980   1.00000   0.92940   1.00000   1.00000 
   552.029   0.90100   1.00000   0.96980   1.00000   0.92940   1.00000   1.00000 
   551.876   0.90090   1.00000   0.96990   1.00000   0.92930   1.00000   1.00000 
   551.724   0.90080   0.99990   0.96990   1.00000   0.92920   1.00000   1.00000 
   551.572   0.90080   0.99990   0.97000   1.00000   0.92910   1.00000   1.00000 
   551.420   0.90080   1.00000   0.97000   1.00000   0.92910   1.00000   1.00000 
   551.268   0.90070   0.99990   0.97010   1.00000   0.92900   1.00000   1.00000 
   551.116   0.90060   0.99980   0.97010   1.00000   0.92890   1.00000   1.00000 
   550.964   0.90060   0.99980   0.97020   1.00000   0.92880   1.00000   1.00000 
   550.812   0.90060   0.99990   0.97020   1.00000   0.92880   1.00000   1.00000 
   550.661   0.90060   0.99990   0.97030   1.00000   0.92870   1.00000   1.00000 
   550.509   0.90050   0.99990   0.97030   1.00000   0.92860   1.00000   1.00000 
   550.358   0.90030   0.99980   0.97030   1.00000   0.92850   1.00000   1.00000 
   550.206   0.90040   0.99990   0.97040   1.00000   0.92840   1.00000   1.00000 
   550.055   0.90020   0.99980   0.97040   1.00000   0.92840   1.00000   1.00000 
   549.904   0.90020   0.99970   0.97050   1.00000   0.92830   1.00000   1.00000 
   549.753   0.90010   0.99980   0.97050   1.00000   0.92820   1.00000   1.00000 
   549.602   0.90000   0.99970   0.97050   1.00000   0.92810   1.00000   1.00000 
   549.451   0.90010   0.99990   0.97060   1.00000   0.92810   1.00000   1.00000 
   549.300   0.89990   0.99980   0.97060   1.00000   0.92800   1.00000   1.00000 
   549.149   0.89990   0.99980   0.97070   1.00000   0.92790   1.00000   1.00000 
   548.998   0.90000   0.99990   0.97070   1.00000   0.92780   1.00000   1.00000 
   548.847   0.89950   0.99940   0.97070   1.00000   0.92770   1.00000   1.00000 
   548.697   0.89980   0.99990   0.97080   1.00000   0.92770   1.00000   1.00000 
   548.546   0.89970   0.99980   0.97080   1.00000   0.92760   1.00000   1.00000 
   548.396   0.89970   0.99980   0.97080   1.00000   0.92750   1.00000   1.00000 
   548.246   0.89940   0.99960   0.97090   1.00000   0.92740   1.00000   1.00000 
   548.095   0.89960   0.99980   0.97090   1.00000   0.92740   1.00000   1.00000 
   547.945   0.89910   0.99930   0.97090   1.00000   0.92730   1.00000   1.00000 
   547.795   0.89930   0.99960   0.97100   1.00000   0.92720   1.00000   1.00000 
   547.645   0.89960   1.00000   0.97100   1.00000   0.92710   1.00000   1.00000 
   547.495   0.89910   0.99940   0.97110   1.00000   0.92700   1.00000   1.00000 
   547.345   0.89960   0.99990   0.97110   1.00000   0.92700   1.00000   1.00000 
   547.196   0.89870   0.99900   0.97120   1.00000   0.92690   1.00000   1.00000 
   547.046   0.89950   0.99990   0.97120   1.00000   0.92680   1.00000   1.00000 
   546.896   0.89870   0.99900   0.97130   1.00000   0.92670   1.00000   1.00000 
   546.747   0.89910   0.99950   0.97130   1.00000   0.92660   1.00000   1.00000 
   546.597   0.89900   0.99940   0.97140   1.00000   0.92660   1.00000   1.00000 
   546.448   0.89790   0.99820   0.97140   1.00000   0.92650   1.00000   1.00000 
   546.299   0.89870   0.99920   0.97150   1.00000   0.92640   1.00000   1.00000 
